job_id,job_title,field,industry,experience_level,education_required,required_skills,preferred_skills,job_type,location,salary_min,salary_max,remote_option,description
JOB_00469,Automation Engineer,Automation,Telecommunications,Senior,Any,Monitoring;Vite;JavaScript;JWT;Mentoring,Incident Response;Cost Optimization;Svelte,Contract,"Multan, Pakistan",10000,20000,Hybrid,Seeking Automation Engineer with skills: Monitoring;Vite;JavaScript;JWT
JOB_00470,Security Architect,Security,Real Estate,Junior,Master,OWASP;Python Scripting;Vulnerability Assessment;Threat Modeling;Prometheus,Vulnerability Assessment;RESTful APIs;Next.js,Full-time,"Denver, USA",7000,17500,Hybrid,Seeking Security Architect with skills: OWASP;Python Scripting;Vulnera
JOB_00471,Senior Frontend Engineer,Senior,Real Estate,Senior,Master,API Gateway;MongoDB;Statistics;Python Scripting;Logging,Data Warehouse;Rust;Web Accessibility,Full-time,"New York, USA",35000,70000,On-site,Seeking Senior Frontend Engineer with skills: API Gateway;MongoDB;Statistics
JOB_00472,Computer Vision Engineer,Computer,Telecommunications,Lead,Bachelor,Authorization;Google Cloud Platform;Docker;Auto Scaling;React,Hive;Web Accessibility;Presto,Full-time,"Seattle, USA",52500,105000,On-site,Seeking Computer Vision Engineer with skills: Authorization;Google Cloud Pla
JOB_00473,Data Engineer,Data,Finance,Lead,Master,Service Mesh;Threat Modeling;SRE;React;HTML/CSS,Azure;Express;React,Full-time,"Dubai, UAE",15000,30000,Remote,Seeking Data Engineer with skills: Service Mesh;Threat Modeling;S
JOB_00474,AWS Solutions Architect,AWS,Healthcare,Lead,Master,Probability;Authorization;Monitoring;JavaScript;TypeScript,Redis;Bootstrap;Security Architecture,Hybrid,"Bangkok, Thailand",15000,30000,On-site,Seeking AWS Solutions Architect with skills: Probability;Authorization;Moni
JOB_00475,DevOps Engineer,DevOps,Telecommunications,Lead,Master,Rust;OAuth;CI/CD;Grafana;React Testing Library,Responsive Design;TypeScript;Express,Hybrid,"Karachi, Pakistan",15000,30000,On-site,Seeking DevOps Engineer with skills: Rust;OAuth;CI/CD;Grafana;React
JOB_00476,Software Architect,Software,Logistics,Lead,Master,Neural Networks;Docker;Bash;Svelte;Transformers,Data Visualization;Model Evaluation;Penetration Testing,Contract,"New York, USA",52500,105000,Hybrid,Seeking Software Architect with skills: Neural Networks;Docker;Bash;Sv
JOB_00477,Senior QA Engineer,Senior,Media,Senior,Any,Message Queues;Infrastructure Automation;GDPR;RESTful APIs;Performance Optimization,Rust;HTML/CSS;Neural Networks,Contract,"Vancouver, Canada",25000,50000,Hybrid,Seeking Senior QA Engineer with skills: Message Queues;Infrastructure 
JOB_00478,Network Engineer,Network,Education,Lead,Any,Data Science;Django;Prometheus;MongoDB;PostgreSQL,Leadership;Observability;Threat Modeling,Full-time,Hong Kong,15000,30000,On-site,Seeking Network Engineer with skills: Data Science;Django;Prometheus
JOB_00479,Cloud Architect,Cloud,Automotive,Junior,Master,GraphQL;OWASP;HTML/CSS;Message Queues;Cloud Security,GitHub Actions;RESTful APIs;Jenkins,Contract,"Chicago, USA",7000,17500,Hybrid,Seeking Cloud Architect with skills: GraphQL;OWASP;HTML/CSS;Message
JOB_00480,Data Scientist,Data,Real Estate,Mid-level,Any,Security Architecture;Prometheus;Microservices;GitHub Actions;Infrastructure Automation,Network Security;Feature Engineering;Security Compliance,Hybrid,"Berlin, Germany",12500,25000,On-site,Seeking Data Scientist with skills: Security Architecture;Promethe
JOB_00481,TypeScript Developer,TypeScript,SaaS,Lead,Bachelor,Django;CI/CD;Angular;Google Cloud Platform;Penetration Testing,Tailwind CSS;Statistics;Negotiation,Full-time,"Manchester, UK",37500,75000,Remote,Seeking TypeScript Developer with skills: Django;CI/CD;Angular;Google Cl
JOB_00482,Data Scientist,Data,Technology,Mid-level,Bachelor,Redux;Network Security;Linux;BERT;JavaScript,Django;Time Management;Rust,Contract,"Dubai, UAE",5000,10000,On-site,Seeking Data Scientist with skills: Redux;Network Security;Linux;B
JOB_00483,Analytics Engineer,Analytics,Real Estate,Junior,Any,Tailwind CSS;Vulnerability Assessment;Observability;Webpack;Next.js,Auto Scaling;Docker;Angular,Hybrid,"Portland, USA",7000,17500,On-site,Seeking Analytics Engineer with skills: Tailwind CSS;Vulnerability Ass
JOB_00484,TypeScript Developer,TypeScript,Logistics,Senior,Bachelor,Authorization;Neural Networks;ELK Stack;Cost Optimization;Bootstrap,Data Warehouse;Auto Scaling;Session Management,Contract,Hong Kong,10000,20000,On-site,Seeking TypeScript Developer with skills: Authorization;Neural Networks;
JOB_00485,Incident Response Engineer,Incident,EdTech,Junior,Bachelor,Django;Application Security;GraphQL;MySQL;TypeScript,GPT;Critical Thinking;Machine Learning,Hybrid,"San Francisco, USA",7000,17500,On-site,Seeking Incident Response Engineer with skills: Django;Application Security;Gr
JOB_00486,DevOps Engineer,DevOps,Fintech,Lead,Bachelor,Authentication;Data Warehouse;JavaScript;SSL/TLS;Security Architecture,Incident Response;Python Scripting;ISO 27001,Hybrid,"Austin, USA",52500,105000,Remote,Seeking DevOps Engineer with skills: Authentication;Data Warehouse;
JOB_00487,Infrastructure Engineer,Infrastructure,E-commerce,Senior,Master,Nuxt.js;Container Orchestration;Agile/Scrum;Data Visualization;Responsive Design,ISO 27001;Deep Learning;OAuth,Hybrid,"Mumbai, India",10000,20000,Hybrid,Seeking Infrastructure Engineer with skills: Nuxt.js;Container Orchestratio
JOB_00488,Penetration Tester,Penetration,Transportation,Lead,Bachelor,Hyperparameter Tuning;Keras;GPT;Big Data;HTML/CSS,Critical Thinking;PyTorch;Container Orchestration,Full-time,"Seattle, USA",52500,105000,On-site,Seeking Penetration Tester with skills: Hyperparameter Tuning;Keras;GP
JOB_00489,Technical Lead,Technical,Real Estate,Junior,Bachelor,OWASP;Apache Flink;Express;Zustand;Rust,Database Management;Authentication;Bootstrap,Hybrid,"Bangalore, India",2000,5000,Hybrid,Seeking Technical Lead with skills: OWASP;Apache Flink;Express;Zus
JOB_00490,Computer Vision Engineer,Computer,Technology,Lead,Bachelor,Monitoring Tools;Bash;Vite;TensorFlow;Svelte,Jest;Data Science;Service Mesh,Full-time,"Faisalabad, Pakistan",15000,30000,Remote,Seeking Computer Vision Engineer with skills: Monitoring Tools;Bash;Vite;Ten
JOB_00491,CTO,CTO,Technology,Junior,Master,ELK Stack;MySQL;Security Architecture;Reinforcement Learning;Jenkins,TypeScript;Hyperparameter Tuning;Microservices,Full-time,"Dubai, UAE",2000,5000,On-site,Seeking CTO with skills: ELK Stack;MySQL;Security Archi
JOB_00492,Security Architect,Security,Manufacturing,Lead,Any,Mentoring;DevOps;Critical Thinking;Terraform;Team Collaboration,Tailwind CSS;Threat Modeling;Cloud Security,Full-time,"Rawalpindi, Pakistan",15000,30000,Remote,Seeking Security Architect with skills: Mentoring;DevOps;Critical Thin
JOB_00493,Big Data Engineer,Big,Energy,Mid-level,Any,Linux;OWASP;Keras;Agile/Scrum;API Gateway,LLM;Communication;Python Scripting,Hybrid,"Miami, USA",17500,35000,On-site,Seeking Big Data Engineer with skills: Linux;OWASP;Keras;Agile/Scrum;
JOB_00494,Full Stack Developer,Full,Education,Senior,Bachelor,RESTful APIs;SSL/TLS;Bootstrap;Nuxt.js;TypeScript,Critical Thinking;Cost Optimization;MongoDB,Hybrid,Singapore,10000,20000,On-site,Seeking Full Stack Developer with skills: RESTful APIs;SSL/TLS;Bootstrap
JOB_00495,Data Architect,Data,EdTech,Senior,Any,TypeScript;Presto;TensorFlow;Elasticsearch;Model Evaluation,GitHub Actions;Redis;Statistics,Contract,"Toronto, Canada",25000,50000,On-site,Seeking Data Architect with skills: TypeScript;Presto;TensorFlow;E
JOB_00496,AI Research Scientist,AI,Manufacturing,Mid-level,Any,Service Mesh;Stream Processing;PostgreSQL;Security Architecture;Monitoring,Hadoop;Message Queues;Adaptability,Contract,"Toronto, Canada",12500,25000,On-site,Seeking AI Research Scientist with skills: Service Mesh;Stream Processing
JOB_00497,Backend Engineer,Backend,Manufacturing,Senior,Master,Auto Scaling;Grafana;Jest;ELK Stack;Performance Optimization,Cryptography;Java;Auto Scaling,Hybrid,"Karachi, Pakistan",10000,20000,On-site,Seeking Backend Engineer with skills: Auto Scaling;Grafana;Jest;ELK 
JOB_00498,React Developer,React,InsurTech,Junior,Master,Feature Engineering;Leadership;Data Science;Time Management;Svelte,OWASP;Angular;CI/CD,Full-time,"Amsterdam, Netherlands",2000,5000,Hybrid,Seeking React Developer with skills: Feature Engineering;Leadership
JOB_00499,Mobile Engineer,Mobile,Media,Mid-level,Master,ETL;Team Collaboration;Monitoring Tools;Transformers;Data Science,Logging;Cloud Security;SRE,Full-time,"Sydney, Australia",5000,10000,Hybrid,Seeking Mobile Engineer with skills: ETL;Team Collaboration;Monitor
JOB_00500,Cloud Security Engineer,Cloud,Travel,Senior,Master,Django;JavaScript;Communication;Redux;Responsive Design,Node.js;Material UI;Google Cloud Platform,Hybrid,"Denver, USA",35000,70000,On-site,Seeking Cloud Security Engineer with skills: Django;JavaScript;Communicatio
JOB_00501,Cloud Architect,Cloud,Transportation,Junior,Master,SQL;Java;Penetration Testing;Negotiation;Logging,Python;Security Architecture;Webpack,Contract,"Miami, USA",7000,17500,On-site,Seeking Cloud Architect with skills: SQL;Java;Penetration Testing;N
JOB_00502,Analytics Engineer,Analytics,Energy,Lead,Bachelor,Tableau;Firewalls;Probability;Looker;Infrastructure Automation,RESTful APIs;PostgreSQL;DevOps,Full-time,"Chicago, USA",52500,105000,Hybrid,Seeking Analytics Engineer with skills: Tableau;Firewalls;Probability;
JOB_00503,Data Architect,Data,Media,Junior,Master,Firewalls;Hadoop;Critical Thinking;OWASP;Looker,Tableau;Zustand;MySQL,Full-time,"Austin, USA",7000,17500,On-site,Seeking Data Architect with skills: Firewalls;Hadoop;Critical Thin
JOB_00504,Senior Machine Learning Engineer,Senior,Healthcare,Lead,Master,GDPR;Presto;Hadoop;Logging;Looker,Computer Vision;Infrastructure as Code;Hadoop,Hybrid,"Manchester, UK",37500,75000,Remote,Seeking Senior Machine Learning Engineer with skills: GDPR;Presto;Hadoop;Logging;Loo
JOB_00505,Python Developer,Python,Transportation,Senior,Any,GraphQL;FastAPI;Material UI;BERT;Kafka,PostgreSQL;Cloud Architecture;Hadoop,Full-time,"Portland, USA",35000,70000,On-site,Seeking Python Developer with skills: GraphQL;FastAPI;Material UI;BE
JOB_00506,Games Engineer,Games,Manufacturing,Junior,Master,Azure;Observability;Python;Power BI;Material UI,SSL/TLS;Statistics;Hive,Full-time,"Bangkok, Thailand",2000,5000,Hybrid,Seeking Games Engineer with skills: Azure;Observability;Python;Pow
JOB_00507,Database Administrator,Database,Energy,Mid-level,Master,Kubernetes;Data Science;OAuth;Communication;Terraform,Session Management;Flask;Cryptography,Hybrid,"Seattle, USA",17500,35000,Hybrid,Seeking Database Administrator with skills: Kubernetes;Data Science;OAuth;
JOB_00508,Automation Engineer,Automation,Gaming,Mid-level,Any,PyTorch;Tableau;Go;Feature Engineering;Web Accessibility,Python;Application Security;TensorFlow,Full-time,"Islamabad, Pakistan",5000,10000,Hybrid,Seeking Automation Engineer with skills: PyTorch;Tableau;Go;Feature Eng
JOB_00509,Cloud Architect,Cloud,Retail,Mid-level,Any,BERT;Infrastructure as Code;LLM;Model Evaluation;Reinforcement Learning,OWASP;GitLab CI;PostgreSQL,Full-time,Hong Kong,5000,10000,Hybrid,Seeking Cloud Architect with skills: BERT;Infrastructure as Code;LL
JOB_00510,Node.js Developer,Node.js,Manufacturing,Senior,Bachelor,Infrastructure as Code;Redis;JavaScript;Linux;React Testing Library,Express;GraphQL;React Testing Library,Contract,"Austin, USA",35000,70000,Remote,Seeking Node.js Developer with skills: Infrastructure as Code;Redis;J
JOB_00511,Application Security Engineer,Application,EdTech,Lead,Master,Project Management;Python Scripting;Responsive Design;ETL;DevOps,Data Warehouse;Data Science;ETL,Full-time,"Lahore, Pakistan",15000,30000,Hybrid,Seeking Application Security Engineer with skills: Project Management;Python Scri
JOB_00512,Senior Security Engineer,Senior,Telecommunications,Mid-level,Bachelor,Azure;Python Scripting;Deep Learning;Configuration Management;Django,Monitoring;Python Scripting;OWASP,Contract,Hong Kong,5000,10000,On-site,Seeking Senior Security Engineer with skills: Azure;Python Scripting;Deep Le
JOB_00513,Python Developer,Python,Retail,Lead,Bachelor,Penetration Testing;GPT;Jenkins;Bootstrap;Rust,Probability;Google Cloud Platform;Power BI,Contract,"Austin, USA",52500,105000,Remote,Seeking Python Developer with skills: Penetration Testing;GPT;Jenkin
JOB_00514,QA Engineer,QA,Retail,Lead,Master,GraphQL;CI/CD;Kubernetes;Hyperparameter Tuning;TensorFlow,SSL/TLS;Cryptography;Terraform,Hybrid,"Sydney, Australia",15000,30000,Hybrid,Seeking QA Engineer with skills: GraphQL;CI/CD;Kubernetes;Hyper
JOB_00515,Engineering Manager,Engineering,Media,Senior,Master,Power BI;JavaScript;OWASP;Svelte;Jenkins,DevOps;Cost Optimization;Looker,Hybrid,"Mumbai, India",10000,20000,On-site,Seeking Engineering Manager with skills: Power BI;JavaScript;OWASP;Svel
JOB_00516,Analytics Engineer,Analytics,Fintech,Lead,Master,Bash;Monitoring;Bootstrap;Docker;Authentication,Bash;Kubernetes;Redis,Contract,"Boston, USA",52500,105000,Remote,Seeking Analytics Engineer with skills: Bash;Monitoring;Bootstrap;Dock
JOB_00517,Backend Engineer,Backend,SaaS,Mid-level,Bachelor,Load Balancing;Data Pipeline;Authentication;Penetration Testing;MongoDB,Responsive Design;Deep Learning;Firewalls,Hybrid,"Boston, USA",17500,35000,On-site,Seeking Backend Engineer with skills: Load Balancing;Data Pipeline;A
JOB_00518,Senior Security Engineer,Senior,Healthcare,Junior,Bachelor,SSL/TLS;Terraform;SRE;Communication;Application Security,JavaScript;SRE;DevOps,Contract,"Toronto, Canada",5000,12500,Hybrid,Seeking Senior Security Engineer with skills: SSL/TLS;Terraform;SRE;Communic
JOB_00519,Frontend Engineer,Frontend,Media,Senior,Bachelor,Firewalls;Docker;GitHub Actions;SQL;AWS,Big Data;PyTorch;PostgreSQL,Contract,"Islamabad, Pakistan",10000,20000,Remote,Seeking Frontend Engineer with skills: Firewalls;Docker;GitHub Action
JOB_00520,NLP Engineer,NLP,Manufacturing,Mid-level,Any,API Gateway;Redis;Kafka;DevOps;Grafana,Network Security;Redux;Keras,Full-time,"Portland, USA",17500,35000,Remote,Seeking NLP Engineer with skills: API Gateway;Redis;Kafka;DevOps
JOB_00521,Data Engineer,Data,Automotive,Junior,Master,Logging;Data Warehouse;Authorization;Infrastructure as Code;Power BI,Observability;Network Security;LLM,Hybrid,"Rawalpindi, Pakistan",2000,5000,Hybrid,Seeking Data Engineer with skills: Logging;Data Warehouse;Authori
JOB_00522,Technical Lead,Technical,Telecommunications,Lead,Any,Power BI;Deep Learning;Redis;LLM;HTML/CSS,Security Compliance;GDPR;Monitoring,Contract,"Los Angeles, USA",52500,105000,On-site,Seeking Technical Lead with skills: Power BI;Deep Learning;Redis;L
JOB_00523,Mobile Engineer,Mobile,Education,Mid-level,Any,Elasticsearch;Next.js;Data Warehouse;Vulnerability Assessment;Adaptability,NLP;API Gateway;ISO 27001,Full-time,"Multan, Pakistan",5000,10000,Remote,Seeking Mobile Engineer with skills: Elasticsearch;Next.js;Data War
JOB_00524,Technical Lead,Technical,Healthcare,Senior,Bachelor,SQL;Configuration Management;Authorization;BERT;HTML/CSS,Problem Solving;SSL/TLS;SRE,Hybrid,"Karachi, Pakistan",10000,20000,On-site,Seeking Technical Lead with skills: SQL;Configuration Management;A
JOB_00525,Director of Engineering,Director,Automotive,Junior,Master,JWT;Tailwind CSS;GitLab CI;Rust;Jenkins,Data Pipeline;Threat Modeling;CI/CD,Hybrid,"Portland, USA",7000,17500,Hybrid,Seeking Director of Engineering with skills: JWT;Tailwind CSS;GitLab CI;Rus
JOB_00526,Systems Engineer,Systems,Healthcare,Mid-level,Bachelor,SOC 2;Cost Optimization;DevOps;Project Management;GDPR,GraphQL;Hyperparameter Tuning;Mentoring,Full-time,"Quetta, Pakistan",5000,10000,On-site,Seeking Systems Engineer with skills: SOC 2;Cost Optimization;DevOps
JOB_00527,Senior Frontend Engineer,Senior,SaaS,Senior,Any,Authentication;Kafka;Jenkins;React;Incident Response,Microservices;PostgreSQL;GPT,Full-time,"Rawalpindi, Pakistan",10000,20000,Hybrid,Seeking Senior Frontend Engineer with skills: Authentication;Kafka;Jenkins;R
JOB_00528,Senior Security Engineer,Senior,Manufacturing,Lead,Master,JWT;Kubernetes;Big Data;GitLab CI;Redux,Data Science;SSL/TLS;ISO 27001,Hybrid,"New York, USA",52500,105000,On-site,Seeking Senior Security Engineer with skills: JWT;Kubernetes;Big Data;GitLab
JOB_00529,Big Data Engineer,Big,EdTech,Senior,Bachelor,Container Orchestration;Kubernetes;Infrastructure Automation;Prometheus;Project Management,Negotiation;Looker;Microservices,Hybrid,"Denver, USA",35000,70000,Hybrid,Seeking Big Data Engineer with skills: Container Orchestration;Kubern
JOB_00530,VP of Engineering,VP,Gaming,Lead,Any,Bootstrap;Data Visualization;Data Science;React;CI/CD,MongoDB;JWT;Java,Full-time,"Boston, USA",52500,105000,Remote,Seeking VP of Engineering with skills: Bootstrap;Data Visualization;D
JOB_00531,Cloud Architect,Cloud,Manufacturing,Senior,Bachelor,Flask;Performance Optimization;Database Management;LLM;Jenkins,BERT;Computer Vision;Scikit-learn,Full-time,"Faisalabad, Pakistan",10000,20000,Remote,Seeking Cloud Architect with skills: Flask;Performance Optimization
JOB_00532,Analytics Engineer,Analytics,Manufacturing,Lead,Bachelor,ISO 27001;Bash;Data Visualization;Firewalls;Material UI,OWASP;OAuth;Critical Thinking,Contract,"Miami, USA",52500,105000,On-site,Seeking Analytics Engineer with skills: ISO 27001;Bash;Data Visualizat
JOB_00533,Python Developer,Python,Real Estate,Mid-level,Any,Message Queues;Flask;React;Python;Cloud Security,Firewalls;JavaScript;Communication,Full-time,"Denver, USA",17500,35000,Remote,Seeking Python Developer with skills: Message Queues;Flask;React;Pyt
JOB_00534,Director of Engineering,Director,Automotive,Lead,Master,BERT;Apache Spark;Adaptability;Penetration Testing;Leadership,Keras;Threat Modeling;Node.js,Full-time,"Bangalore, India",15000,30000,Hybrid,Seeking Director of Engineering with skills: BERT;Apache Spark;Adaptability
